eventTime,sourceIPAddress,userAgent,eventName,eventSource,awsRegion,userIdentitytype,eventType,errorCode,requestParametersinstanceType,is_error,ip_frequency,event_frequency,region_frequency,anomaly_label,anomaly_score,anomaly_type
2017-02,255.253,console.amazonaws.com,GetAccountSettings08306,lambda.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,91,89128,1,0.05503214119212346,Normal
2019-12,9.0,aws-cli,GetPolicy,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,78,1299,53892,1,0.021857287495281152,Normal
2018-04,155.63,Boto3,RunInstances,ec2.amazonaws.com,us-west-1,IAMUser,AwsApiCall,Client.InstanceLimitExceeded,m5.24xlarge,1,5444,17605,4967,1,0.0190128377680972,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2018-04,155.63,Boto3,RunInstances,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,Client.InstanceLimitExceeded,x1e.32xlarge,1,5444,17605,53892,1,0.022576570116991712,Normal
2017-05,228.167,aws-cli,GetPolicy,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,17,1299,53892,1,0.022341696092913144,Normal
2020-03,105.225,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,117,37407,89128,1,0.043778954087904776,Normal
2017-05,255.253,Boto3,DescribeDBClusterSnapshots,rds.amazonaws.com,us-west-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,208,4967,1,0.04285506158535235,Normal
2018-04,155.63,Boto3,DescribeInstances,ec2.amazonaws.com,ap-northeast-2,IAMUser,AwsApiCall,,NotApplicable,0,5444,4978,3712,1,0.01874997753114027,Normal
2017-02,255.253,console.amazonaws.com,ListAliases,kms.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,156,89128,1,0.05503214119212346,Normal
2020-02,85.194,aws-cli,GetResources,apigateway.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,229,207,89128,1,0.06418200877079044,Normal
2017-04,96.111,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,ap-south-1,IAMUser,AwsApiCall,,NotApplicable,0,410,8283,3765,1,0.01018387214696681,Normal
2020-03,31.124,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,34,37407,89128,1,0.044650471464219965,Normal
2020-01,134.146,aws-cli,DescribeRepositories,ecr.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,4621,159,89128,1,0.06332848023941245,Normal
2017-05,255.253,[S3Console,ListBuckets,s3.amazonaws.com,us-east-1,Root,AwsApiCall,,NotApplicable,0,31011,5470,53892,1,0.009600797764550972,Normal
2020-03,237.87,Boto3,DescribeNetworkAcls,ec2.amazonaws.com,eu-north-1,IAMUser,AwsApiCall,,NotApplicable,0,4133,683,1493,1,0.01870907217454726,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2020-02,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-05,255.253,Boto3,ListEntitiesForPolicy,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,3114,53892,1,0.0023861129335542852,Normal
2017-11,121.54,aws-cli,DescribeVpcPeeringConnections,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,268,553,5233,1,0.03523727149543254,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,Client.RequestLimitExceeded,h1.8xlarge,1,10208,17605,89128,1,0.014895211541265496,Normal
2019-12,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-01,134.146,Boto3,DescribeClusterParameterGroups,redshift.amazonaws.com,eu-west-3,IAMUser,AwsApiCall,,NotApplicable,0,4621,291,2589,1,0.053518014492727195,Normal
2018-04,155.63,Boto3,RunInstances,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,Client.Unsupported,x1e.32xlarge,1,5444,17605,5233,1,0.018172948170426917,Normal
2020-03,122.52,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,176,37407,89128,1,0.04178305996041626,Normal
2017-05,255.253,Boto3,DescribeSnapshots,ec2.amazonaws.com,us-west-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,37407,4967,-1,-0.021748652731902185,Behavioral Anomaly
2017-03,252.123,Boto3,DescribeAddresses,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,567,598,5233,1,0.024840271777487877,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,ap-southeast-1,IAMUser,AwsApiCall,Client.RequestLimitExceeded,m3.2xlarge,1,10208,17605,3747,1,0.023090342727458635,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,ap-northeast-2,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,3712,1,0.017052311887539584,Normal
2017-12,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,eu-west-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,5755,1,0.010271662915764812,Normal
2020-01,250.32,Boto3,DescribeRegions,ec2.amazonaws.com,eu-west-1,IAMUser,AwsApiCall,,NotApplicable,0,858,391,5755,1,0.056134865797153655,Normal
2020-03,105.225,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,117,37407,53892,1,0.0312625221352118,Normal
2017-07,0.18,Boto3,DescribeNetworkAcls,ec2.amazonaws.com,ap-south-1,IAMUser,AwsApiCall,,NotApplicable,0,459,683,3765,1,0.019748480896242815,Normal
2020-03,174.118,AWSPowerShell,ListGroups,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,166,205,53892,1,0.06595762071785022,Normal
2019-12,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-05,255.253,aws-sdk-java,GetPolicyVersion,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,5817,53892,1,0.007537516732854965,Normal
2019-10,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-02,251.221,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,90,37407,89128,1,0.04490379719726334,Normal
2017-06,3.25,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,13,37407,89128,1,0.042617253546511746,Normal
2017-03,5.113,aws-cli,GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,20,3927,53892,-1,-0.0039218457334934675,Behavioral Anomaly
2020-02,100.226,Boto3,DescribePendingMaintenanceActions,rds.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,AccessDenied,NotApplicable,1,1579,37,53892,1,0.06041887825038511,Normal
2018-01,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,ap-northeast-2,IAMUser,AwsApiCall,Client.RequestLimitExceeded,m5d.large,1,10208,17605,3712,1,0.023090342727458635,Normal
2017-05,255.253,Boto3,DescribeDBInstances,rds.amazonaws.com,ap-northeast-2,AssumedRole,AwsApiCall,,NotApplicable,0,31011,951,3712,-1,-0.0020261403700707614,Behavioral Anomaly
2019-08,5.205,Boto3,RunInstances,ec2.amazonaws.com,eu-west-3,IAMUser,AwsApiCall,Client.UnauthorizedOperation,d2.2xlarge,1,4196,17605,2589,1,0.009884924576472387,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,eu-west-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,m5.2xlarge,1,10208,17605,5755,1,0.01943230295498244,Normal
2018-01,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-03,250.254,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,290,37407,89128,1,0.038887530030679074,Normal
2017-05,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,eu-north-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,m5d.large,1,10208,17605,1493,1,0.009621774325163313,Normal
2017-10,24.98,[Boto3,GetBucketVersioning,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,2630,901,89128,1,0.015284660942961659,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,ap-northeast-1,IAMUser,AwsApiCall,Client.RequestLimitExceeded,i2.4xlarge,1,10208,17605,4288,1,0.02465649652760621,Normal
2017-05,255.253,Boto3,DescribeVolumes,ec2.amazonaws.com,ap-northeast-2,AssumedRole,AwsApiCall,,NotApplicable,0,31011,1051,3712,1,0.005313097938625444,Normal
2017-07,0.18,Boto3,DescribeTrails,cloudtrail.amazonaws.com,ap-northeast-1,IAMUser,AwsApiCall,,NotApplicable,0,459,1488,4288,1,0.031035712084509948,Normal
2017-05,252.138,aws-sdk-nodejs,ListSSHPublicKeys,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,1700,33,53892,1,0.06571094542489891,Normal
2020-01,8.101,aws-cli,GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,899,3927,53892,-1,-0.01216836448954417,Behavioral Anomaly
2017-07,213.159,[aws-cli,ListBuckets,s3.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,20,5470,53892,1,0.027179245906924943,Normal
2020-03,237.87,[aws-cli,GetBucketAcl,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,NoSuchBucket,NotApplicable,1,4133,5427,89128,1,0.01007851175121055,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2019-12,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-11,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-02,255.253,[S3Console,GetBucketLocation,s3.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,1342,89128,1,0.005666767471864398,Normal
2019-10,218.146,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,120,37407,89128,1,0.043778954087904776,Normal
2019-11,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2018-02,112.255,aws-cli,DescribeVpnConnections,ec2.amazonaws.com,eu-west-1,IAMUser,AwsApiCall,,NotApplicable,0,1820,256,5755,1,0.05557988267198111,Normal
2017-03,6.84,aws-cli,DescribeReservedInstancesOfferings,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,571,163,89128,1,0.06414776649235293,Normal
2017-05,255.253,[Boto3,GetBucketVersioning,s3.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,,NotApplicable,0,31011,901,89128,1,0.01822496967343812,Normal
2020-01,250.32,Boto3,DescribeFileSystems,elasticfilesystem.amazonaws.com,us-west-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,858,304,89128,1,0.05718866014370244,Normal
2020-01,134.146,aws-cli,ListDomainNames,es.amazonaws.com,ap-southeast-1,IAMUser,AwsApiCall,,NotApplicable,0,4621,298,3747,1,0.05641005969773477,Normal
2019-10,128.59,Boto3,ListStacks,cloudformation.amazonaws.com,ap-southeast-1,IAMUser,AwsApiCall,,NotApplicable,0,1750,212,3747,1,0.05770999730045656,Normal
2019-09,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-09,253.31,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,58,37407,89128,1,0.04455141500012988,Normal
2017-09,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,ap-northeast-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,4288,1,0.015496338031055934,Normal
2019-10,250.58,Boto3,DescribeImages,ec2.amazonaws.com,eu-west-3,IAMUser,AwsApiCall,,NotApplicable,0,2490,852,2589,1,0.01329946240985741,Normal
2020-03,0.35,Boto3,ListSubscribedWorkteams,sagemaker.amazonaws.com,us-east-1,IAMUser,AwsApiCall,ValidationException,NotApplicable,1,1706,23,53892,1,0.06041887825038511,Normal
2017-06,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-01,92.171,Boto3,DescribeAlarms,monitoring.amazonaws.com,ap-south-1,IAMUser,AwsApiCall,,NotApplicable,0,744,488,3765,1,0.058261337346193764,Normal
2019-11,8.103,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,2869,37407,89128,1,0.018184977589420614,Normal
2020-02,100.226,Boto3,GetAccountSummary,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,AccessDenied,NotApplicable,1,1579,276,53892,1,0.05883953061224523,Normal
2017-05,255.253,Boto3,GetPolicyVersion,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,5817,53892,1,0.007537516732854965,Normal
2019-09,255.251,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,58,37407,53892,1,0.031464499894674036,Normal
2020-01,255.253,Boto3,DescribeVolumes,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,31011,1051,89128,1,0.022961381476556908,Normal
2017-12,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2018-01,250.253,Boto3,DescribeSecurityGroups,ec2.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,,NotApplicable,0,640,1547,5152,1,0.017651699803562015,Normal
2020-03,174.108,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,83,37407,5233,1,0.009463445252138214,Normal
2020-03,250.252,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,235,37407,89128,1,0.038887530030679074,Normal
2017-05,255.253,Boto3,DescribeTrails,cloudtrail.amazonaws.com,us-west-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,1488,4967,1,0.018572759113726467,Normal
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,89128,1,0.012442044575174949,Normal
2017-11,40.95,aws-cli,GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,120,3927,53892,-1,-0.005853121378978199,Behavioral Anomaly
2017-05,255.253,Boto3,DescribeImages,ec2.amazonaws.com,eu-central-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,852,5063,1,0.000975376286712959,Normal
2017-05,255.253,[S3Console,ListBuckets,s3.amazonaws.com,us-east-1,Root,AwsApiCall,,NotApplicable,0,31011,5470,53892,1,0.009600797764550972,Normal
2017-10,24.98,Boto3,DescribeTrails,cloudtrail.amazonaws.com,ca-central-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,2630,1488,3463,1,0.015696128112728858,Normal
2019-09,5.251,aws-cli,GetUser,iam.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,60,1189,53892,1,0.014365502641687733,Normal
2017-02,255.253,Apache-HttpClient,CreateApiKey,apigateway.amazonaws.com,us-west-2,Root,AwsApiCall,,NotApplicable,0,31011,4,89128,1,0.05503214119212346,Normal
2020-02,20.144,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,69,37407,89128,1,0.045604488339212323,Normal
2020-03,255.6,Boto3,GetTriggers,glue.amazonaws.com,us-east-1,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,836,12,53892,1,0.06068582226028557,Normal
2017-05,255.253,Boto3,ListEntitiesForPolicy,iam.amazonaws.com,us-east-1,AssumedRole,AwsApiCall,,NotApplicable,0,31011,3114,53892,1,0.0023861129335542852,Normal
2017-12,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,ap-south-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,3765,1,0.016755631993144837,Normal
2017-10,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2020-01,134.146,aws-cli,DescribeTrails,cloudtrail.amazonaws.com,us-west-1,IAMUser,AwsApiCall,,NotApplicable,0,4621,1488,4967,1,0.029833994411303744,Normal
2020-03,237.87,Boto3,ListServices,servicediscovery.amazonaws.com,us-west-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,4133,26,89128,1,0.05534426668613224,Normal
2020-03,2.7,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,835,37407,89128,1,0.02974820085769997,Normal
2020-02,1.9,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,117,37407,89128,1,0.043778954087904776,Normal
2020-03,105.225,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,117,37407,53892,1,0.0312625221352118,Normal
2017-04,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2018-01,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,ap-southeast-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,3747,1,0.017052311887539584,Normal
2018-01,2.238,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,140,37407,53892,1,0.03149844706926147,Normal
2019-12,9.9,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,47,37407,89128,1,0.0451265230390116,Normal
2018-04,145.121,aws-sdk-nodejs,RunInstances,ec2.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,Client.UnauthorizedOperation,m4.4xlarge,1,547,17605,5152,1,0.01439827636273,Normal
2019-11,240.211,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,112,37407,89128,1,0.043989371340912686,Normal
2019-10,250.58,Boto3,ListDeliveryStreams,firehose.amazonaws.com,eu-west-2,IAMUser,AwsApiCall,,NotApplicable,0,2490,82,5152,1,0.056959225932543656,Normal
2018-03,21.141,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,49,37407,89128,1,0.0451265230390116,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,Client.RequestLimitExceeded,i2.8xlarge,1,10208,17605,5063,1,0.024559089127805578,Normal
2017-05,255.253,Boto3,DescribeImages,ec2.amazonaws.com,ap-southeast-2,AssumedRole,AwsApiCall,,NotApplicable,0,31011,852,4130,1,0.0014880226054930223,Normal
2017-05,255.253,[Boto3,GetBucketTagging,s3.amazonaws.com,us-west-2,AssumedRole,AwsApiCall,NoSuchTagSet,NotApplicable,1,31011,584,89128,1,0.0015676109156400608,Normal
2017-05,255.253,[Boto3,GetBucketLocation,s3.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,1342,53892,1,0.006441676378171668,Normal
2020-01,250.32,Boto3,GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,858,3927,53892,-1,-0.01216836448954417,Behavioral Anomaly
2017-10,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,53892,1,0.018129441062149032,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,ca-central-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,r5d.16xlarge,1,10208,17605,3463,1,0.016974666024185514,Normal
2019-09,Unknown,lambda.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-10,8.222,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,173,37407,53892,1,0.03007712093181425,Normal
2017-05,255.253,Boto3,AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,31011,32561,53892,1,0.00500342663257225,Normal
2017-03,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-09,24.251,Boto3,RunInstances,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,Client.UnauthorizedOperation,r4.4xlarge,1,10208,17605,5063,1,0.024559089127805578,Normal
2019-10,250.58,Boto3,DescribeRouteTables,ec2.amazonaws.com,us-east-2,IAMUser,AwsApiCall,,NotApplicable,0,2490,499,5233,1,0.05736377910470791,Normal
2017-09,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-11,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-08,223.201,[Boto3,GetBucketPolicy,s3.amazonaws.com,us-west-2,IAMUser,AwsApiCall,AccessDenied,NotApplicable,1,1847,870,89128,1,0.015797600199242368,Normal
2017-03,215.249,[aws-cli,ListBuckets,s3.amazonaws.com,eu-west-1,IAMUser,AwsApiCall,,NotApplicable,0,20,5470,5755,1,0.009695298149294151,Normal
2017-11,163.21,Boto3,DescribeSpotPriceHistory,ec2.amazonaws.com,eu-central-1,IAMUser,AwsApiCall,,NotApplicable,0,6401,8283,5063,1,0.013817214794355714,Normal
2020-01,134.146,Boto3,DescribeFileSystems,elasticfilesystem.amazonaws.com,ap-southeast-2,IAMUser,AwsApiCall,,NotApplicable,0,4621,304,4130,1,0.055547850330213755,Normal
2017-11,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2017-12,Unknown,ec2.amazonaws.com,AssumeRole,sts.amazonaws.com,us-west-2,AWSService,AwsApiCall,,NotApplicable,0,28065,32561,89128,1,0.03033983463386658,Normal
2019-10,225.58,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,112,37407,89128,1,0.043989371340912686,Normal
2017-05,255.253,aws-sdk-java,DescribeStacks,cloudformation.amazonaws.com,us-west-2,IAMUser,AwsApiCall,,NotApplicable,0,31011,397,89128,1,0.054953897306981137,Normal
2020-01,166.174,aws-cli,DescribeSnapshots,ec2.amazonaws.com,us-east-1,IAMUser,AwsApiCall,,NotApplicable,0,138,37407,53892,1,0.03149844706926147,Normal
